worms						Kitsos, M.-S., Th. Tzomos, L. Anagnostopoulou and A. Koukouras. 2008. Diet composition of the seahorses, <i>Hippocampus guttulatus</i> Cuvier, 1829 and <i>Hippocampus hippocampus</i> (L., 1758) (Teleostei, Syngnathidae) in the Aegean Sea. J. Fish Biol. 72:1259-1267.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Klemetsen, A. 1993. The food of the long-rough dab (<i>Hippoglossoides platessoides limandoides</i> Bloch) in Balsfjorden, North Norway. Sarsia 78:17-24.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Knouft, J.H. 2003. Convergence, divergence and the effect of congeners on body size ratios in stream fishes. Evolution 57(10):2374-2382.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kogan, A.V., N.P. Nekrasova and I.K. Popova. 1980. Feeding peculiarities of the young of the roach, <i>Rutilus rutilus</i> and perch, <i>Perca fluviatilis</i>, during downstream migration. J. Ichthyol. 20(3):106-113.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kolpakov, N.V. 2006. Biology of rockfishes <i>Sebastes minor</i> and <i>S. taczanowskii</i> (Sebastidae) of the coastal waters of northern Primorie. Vorposy Ikhtiologii 46(3):334-344.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Konchina, Y.V. 1991. Trophic status of the peruvian anchovy and sardine. J. Ichthyol. 31(4):59-72.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Konchina, Y.V., A.V. Nesin, N.A. Onishchik and Y.P. Pavlov. 1996. On the migration and feeding of the jack mackerel <i>Trachurus symmetricus murphyi</i> in the eastern Pacific. J. Ichthyol. 36(9):753-766.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Konings, A. 1988. Tanganyika cichlids. Verduijn Cichlids & Lake Fish Movies, Zevenhuizen, Holland. 272 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Köster, F.W. 1989. Feeding activity of baltic herring in the Bornholm Basin. ICES CM/J:16, 12p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kottelat, M. 1997. European freshwater fishes. Biologia 52, Suppl. 5:1-271.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kottelat, M. and J. Freyhof. 2007. Handbook of European freshwater fishes. Publications Kottelat, Cornol and Freyhof, Berlin. 646 pp.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kottelat, M. and X.L. Chu. 1988. Revision of <i>Yunnanilus</i> with description of a miniature species flock and six new species from China (Cypriniformes: Homalopteridae). Environ. Biol. Fish. 23(1/2):65-93.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kozlov, A.N. and M.I. Terverdiyeva. 1989. Feeding of different species of Myctophidae in different parts of the Southern Ocean. J. Ichthyol. 29(3):160-167.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Krupp, F. 1995. Achiridae. Suelas. p. 845-850. In W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter and V. Niem (eds.) Guia FAO para Identification de Especies para lo Fines de la Pesca. Pacifico Centro-Oriental. 3 Vols. FAO, Rome.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Krupp, F. and W. Schneider. 1989. The fishes of the Jordan River drainage basin and Azraq Oasis. p. 347-416. In Fauna of Saudi Arabia. vol. 10.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kudo, Sinji, M. Toriyama, O. Okamura and S. Morita. 2006. Food studies of bottom fishes in continental slope of Tosa-wan. Retrieved 07 July 2006, from http://rms1.agsearch.agropedia.affrc.go.jp/contents/JASI/pdf/JASI/noentry/nansei2-5.pdf	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kunin, M.A. 1980. Biological indices of the eastern bream, <i>Abramis brama orientalis</i>, in relation to the different feeding capacity of its environment. J.Ichthyol. 20(4):42-49.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kusabs, I.A. and S. Swales. 1991. Diet and food resource partitioning in koaro, <i>Galaxias brevipinnis</i> (Günther), and juvenile rainbow trout, <i>Oncorhynchus mykiss</i> (Richardson), in two Taupo streams, New Zealand. N. Z. J. Mar. Freshwat. Res. 25(3):317-325.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kwak, S.N. and S.-H. Huh. 2003. Feeding habit of <i>Limanda yokohamae</i> in the eelgrass (<i>Zostera marina</i>) bed in Kwangyang Bay. J. Korean Fish. Soc. 36(5):522-527.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kwak, S.N. and S.-H. Huh. 2003. Feeding habits of juvenile <i>Liparis tanakai</i> in the Eelgrass, <i>Zostera marina</i> bed in Kwangyang Bay. J. Korean Fish. Soc. 36(4):372-277.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kwak, S.N. and S.-H. Huh. 2004. Feeding habits of <i>Rudarius ercodes</i> in a <i>Zostera marina</i> bed. J. Fish. Sci. Technol. 7(1):46-50.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Kwak, S.N., G.W. Baeck and S.-H. Huh. 2004. Feeding ecology of <i>Sillago japonica</i> in an Eelgrass (<i>Zostera marina) </i> bed. J. Fish. Sci. Technol. 7(2):84-89.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Labropoulou, M. and G. Markakis. 1998. Morphological-dietary relationships within two assemblages of marine demersal fishes. Environ. Biol. Fish. 51:309-319.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Labropoulou, M. and K.-N. Papadopoulou-Smith. 1999. Foraging behaviour patterns of four sympatric demersal fishes. Estuar. Coast. Shelf Sci. 49 (Suppl. A), 99-108.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Labropoulou, M., G. Tserpes and N. Tsimenides. 1998. Age, growth and feeding habits of the brown comber <i>Serranus hepatus</i> (Linnaeus, 1758) on the Cretan Shelf. Estuar. Coast. Shelf Sci. 46, 723-732.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lagardère, J.P. 1987. Feeding ecology and daily food consumption of common sole, <i>Solea vulgaris</i> Quensel, juveniles on the French Atlantic coast. J. Fish Biol. 30:91-104.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lal Mohan, R.S. 1984. Sciaenidae. In W. Fischer and G. Bianchi (eds.) FAO species identification sheets for fishery purposes. Western Indian Ocean (Fishing Area 51). Vol. 4. FAO, Rome. pag. var.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Langton, R.W. and R.E. Bowman. 1980. Food of fifteen northwest Atlantic Gadiform fishes. NOAA Tech. Rep. NMFS SSRF-740, U.S. Department of Commerce.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lannoo, M.J. and S.J. Lannoo. 1993. Why do electric fishes swim backwards? An hypothesis based on gymnotiform foraging behavior interpreted through sensory constraints. Environ. Biol. Fish. 36(2):157-165.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Laptikhovsky, V.V., A.I. Arkhipkin and A.C. Henderson. 2001. Feeding habits and dietary overlap in spiny dogfish <i>Squalus acanthias</i> (Squalidae) and narrowmouth catshark <i>Schroederichthys bivius</i> (Scyliorhinidae). J. Mar. Biol. Ass. U.K. 81(6):1015-1018.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Laptikhovsky, V.V. and A.I. Arkhipkin. 2003. An impact of seasonal squid migrations and fishing on the feeding spectra of subantartic notothenioids <i>Patagonotothen ramsayi</i> and <i>Cottoperca gobio</i> around the Falkland islands. J. Appl. Ichthyol. 19:35-39.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Last, P.R. 2001. Leptoscopidae. Southern sandfishes. p. 3517. In K.E. Carpenter and V. Niem (eds.) FAO identification guide for fishery purposes. The living marine resourcof the Western Central Pacific. Volume 6. Bony fishes part 4 (Labridae to Latimeriidae), estuarine crocodiles, sea turtles, sea snakes and marine mammals. FAO, Rome.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Last, P.R. and J.D. Stevens. 1994. Sharks and rays of Australia. CSIRO, Australia. 513 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Last, P.R. and L.J.V. Compagno. 1997. Anacanthobatidae. Legskates. p. 1462-1466. In K.E. Carpenter and V.H. Niem (eds.) FAO species identification guide for fishery purposes. The living marine resources of the Western Central Pacific. Vol. 3. Batoid fishes, chimaeras and bony fishes. Part 1 (Elopidae to Linophrynidae). FAO, Rome.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Le Bail, P.-Y., P. Keith and P. Planquette. 2000. Atlas des poissons d'eau douce de Guyane. Tome 2, Fascicule II: Siluriformes. Collection Patrimoines Naturels 43(II): 307p. Paris: Publications scientifiques du Muséum national d'Histoire naturelle.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lebedeva, T.V. and A.M. Senichev. 1995. Feeding patterns of young white bream, <i>Blicca bjoerkna</i>, in reservoirs. J. Ichthyol. 35(9):356-361.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lee, P.G. and P.K.L. Ng. 1994. The systematics and ecology of snakeheads (Pisces: Channidae) in Peninsular Malaysia and Singapore. Hydrobiologia 285:59-74.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Leim, A.H. and W.B. Scott. 1966. Fishes of the Atlantic coast of Canada. Bull. Fish. Res. Board Can. (155):485 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Le Loeuff, P. and A. Intes. 1973. Note sur le regime alimentaire de quelques poissons demersaux de cote d'ivoire. Doc. Scient. Centre Rech. Océanogr. Abidjan 4(2):17-44.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Letourneur, Y., R. Galzin and M. Harmelin-Vivien. 1997. Temporal variations in the diet of the damselfish <i>Stegastes nigricans</i> (Lacepède) on a Réunion fringing reef. J. Exp. Mar. Biol. Ecol. 217:1-18.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ley, J.A., C.L. Montague and C.C. McIvor. 1994. Food habits of mangrove fishes: a comparison along estuarine gradients in northeastern Florida Bay. Bull. Mar. Sci. 54(3):881-899.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lieske, E. and R. Myers. 1994. Collins Pocket Guide. Coral reef fishes. Indo-Pacific & Caribbean including the Red Sea. Haper Collins Publishers, 400 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lim, P., S. Lek, S.T. Touch, S.-O. Mao and B. Chhouk. 1999. Diversity and spatial distribution of freshwater fish in Great Lake and Tonle Sap River (Cambodia, Southeast Asia). Aquat. Living Resour. 12(6):379-386.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Link, G.W. 1980. Age, growth, reproduction, feeding, and ecological observations on the three species of <i>Centropristis</i> (Pisces: Serranidae) in North Carolina waters. University of North Carolina at Chapel Hill.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Linkowski, T.B., P. Presler and C. Zukowski. 1983. Food habits of nototheniid fishes (Nototheniidae) in Admiralty Bay (King George Island, South Shetland Islands). Pol. Polar Res. 4 (1-4):79-95.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lipari, R., F. Badalamenti and G. D’ Anna. 1998. Relazioni trofiche e selezione alimentare di <i>Mullus barbatus</i> L. (1758) nella comunita’ a sabbie fini del Golfo di Castellammare (Sicilia N/O). Biol. Mar. Mediterr. 5(1):354-356.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Litvak, M.K. and R.I.C. Hansell. 1990. Investigation of food habit and niche relationships in a cyprinid community. Can. J. Zool. 68:1873-1879.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Livingston, P.A., D.A. Dwyer, D.L. Wencker, M.S. Yang and G.M. Lang. 1986. Trophic interactions of key fish species in the eastern Bering sea. Int. North Pac. Fish Comm. Bull. 47:49-65.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lobel, P.S. 1980. Herbivory by damselfishes and their role in coral reef community ecology. Bull. Mar. Sci. 30:273-289.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						López-Peralta, R.H. and C.A.T. Arcila. 2002. Diet composition of fish species form the southern continental shelf of Colombia. Naga, WorldFish Center Q. 25(3&4):23-29.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Lozano, M.S. and X.C. Carrapa. 2000. Alimentación natural de juveniles de <i>Lutjanus guttatus</i> (Pisces: Lutjanidae) en La Costa de Jalisco y Colima, México. Bol. Centro Invest. Biol. 34(2):159-180.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Luo, Y. 1998. Leuciscinae. p. 61-112. In Chen, Y.-Y. and et al. (Eds). Fauna Sinica. Osteichthyes. Cypriniformes II. Science Press. Beijing. 1-531.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1978. Food and feeding of <i>Phycis belnnoides</i> (Bruenich) and <i>Antonogadus megalokynodon</i> (Kolombatovic) (Pisces:Gadidae) in the Mediterranean Sea. Invest. Pesq. 42(2):455-466.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1978. Régimen alimentario de <i>Symphurus nigrescens</i> (Pisces, Cynoglossidae) en el Mediterráneo occidental. Invest. Pesq. 42, 325-333.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1979. Relations trophiques des poisons dans la Méditerranée occidentale. Rapp. Comm. Int. Explor. Sci. Mer Méditerr. 25/26, 49-58.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1981. Resource partitioning in a Mediterranean demersal fish community. Mar. Ecol. Prog. Ser. 4:183-193.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1985. Daily ration and feeding periodicity of some fishes off the coast of Namibia. Mar. Ecol. Prog. Ser. 26:253-260.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. 1989. Influence of geographical distribution, body size and diet on population density of benthic fishes off Namibia (South West Africa). Mar. Ecol. Prog. Ser. 50:295-299.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Macpherson, E. and B.A. Roel. 1987. Trophic relationships in the demersal fish community off Namibia. S. Afr. J. Mar. Sci. 5:585-596.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mai, A.C.G. and J.P. Veira. 2013. Review and consideration on habitat use, distribution and life history of <i>Lycengraulis grossidens</i> (Agassiz, 1829) (Actinopterygii, Clupeiformes, Engraulididae). Biota Neotrop 13(3):121-130.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Maitland, P.S. and R.N. Campbell. 1992. Freshwater fishes of the British Isles. HarperCollins Publishers, London.368 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Maksimenkov, V.V. 1996. Feeding of fry of bullhead <i>Microcottus sellaris</i> in estuaries of rivers flowing into Karaginskii Bay of the Bering Sea. J. Ichthyol. 36(1):132-134.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
